code	location	product_ean	store_name
US	America/Indiana/Indianapolis	5199776072764	Granger
US	America/Chicago	3830434351945	Grand Forks
DE	Europe/Berlin	2078584277338	Schwalmtal
GB	Europe/London	1889201087053	Belper
CN	Asia/Shanghai	7886978525140	Foshan
IN	Asia/Kolkata	7872568044603	Haldwani
DE	Europe/Berlin	7819267640910	Weimar
RU	Europe/Moscow	0641145910399	Arzamas
JP	Asia/Tokyo	5800133242026	Nayoro
PH	Asia/Manila	8519982452902	Cebu City
CO	America/Bogota	7075417508893	Madrid
PL	Europe/Warsaw	2497183615530	Reda
US	America/Chicago	6461124924339	Rolla
VN	Asia/Ho_Chi_Minh	1710613197767	Sa Dec
US	America/New_York	3157075996862	Port Richmond
PT	Europe/Lisbon	4446146230196	Carnaxide
FR	Europe/Paris	7284036782168	La Garenne-Colombes
DE	Europe/Berlin	0597891469578	Zeitz
FR	Europe/Paris	3428470456993	Vienne
US	America/Los_Angeles	3509348285003	Mira Mesa
GB	Europe/London	3285421100516	Gainsborough
CA	America/Vancouver	1913060063917	Kelowna
BR	America/Maceio	6884656953682	Barra dos Coqueiros
KE	Africa/Nairobi	6439432590034	Busia
US	America/New_York	3052755611106	Venice
MA	Africa/Casablanca	5627645675667	Azrou
BR	America/Belem	8029239038372	Soure
IN	Asia/Kolkata	2421668309119	Gajendragarh
TZ	Africa/Dar_es_Salaam	3242632054410	Iringa
XK	Europe/Belgrade	9503053220476	Glogovac
IT	Europe/Rome	2573236399050	Malnate
IN	Asia/Kolkata	9264300828035	Pilkhua
IT	Europe/Rome	9619261551391	Ariccia
CL	America/Santiago	9470119653670	Chiguayante
CN	Asia/Shanghai	3240368850320	Taozhuang
US	America/Los_Angeles	0266575826920	American Canyon
IN	Asia/Kolkata	3757465276019	Puducherry
US	America/New_York	5848873487338	Utica
DE	Europe/Berlin	2681937942939	Bensheim
FR	Europe/Paris	0433763014456	Montpellier
CN	Asia/Shanghai	9254861192812	Wacheng
AU	Australia/Melbourne	2044175044054	Carnegie
FR	Europe/Paris	0314792706522	Bar-le-Duc
FI	Europe/Helsinki	3885385966540	Espoo
SE	Europe/Stockholm	1210166588147	Boo
US	America/Chicago	8124118840432	Copperas Cove
TR	Europe/Istanbul	5324114619398	Yakuplu
CN	Asia/Shanghai	8556127929981	Jingzhou
CN	Asia/Shanghai	8806528594302	Nanpiao
CL	America/Santiago	1940703525846	San Bernardo
US	America/Chicago	9030757471397	Greenville
IN	Asia/Kolkata	7929242739314	Dombivli
CN	Asia/Shanghai	7690742698806	Xinzhou
ID	Asia/Jakarta	1362486971199	Kediri
NL	Europe/Amsterdam	1090799886267	Vught
CN	Asia/Shanghai	0830403252030	Nanpiao
IN	Asia/Kolkata	7102403219188	Periyakulam
ES	Europe/Madrid	3674976448127	Villaquilambre
ES	Europe/Madrid	3668464684463	el Camp de l'Arpa del Clot
IN	Asia/Kolkata	3490714239457	Narwar
MX	America/Matamoros	0923726008153	Heroica Matamoros
US	America/New_York	2513214375553	Taunton
US	America/New_York	1247037976239	Massapequa
US	America/Los_Angeles	0008862770994	Bothell West
US	America/Los_Angeles	2086429359842	Mira Mesa
LY	Africa/Tripoli	2812672027692	Ajdabiya
GB	Europe/London	6925280388386	Strood
CN	Asia/Shanghai	6244286182331	Beidao
IT	Europe/Rome	2798067007312	Campobasso
US	America/New_York	2319201924434	Harrisburg
BR	America/Sao_Paulo	7344877591944	Santa Gertrudes
IR	Asia/Tehran	3138839594029	Nowshahr
US	America/Detroit	0398143972743	Canton
BR	America/Sao_Paulo	4825310116649	Itaperuna
IT	Europe/Rome	5283350851507	San Giuliano Milanese
JP	Asia/Tokyo	3695750792878	Karatsu
GB	Europe/London	1436901893219	Rutherglen
GB	Europe/London	5804430696681	Surbiton
IN	Asia/Kolkata	3558000661211	Diamond Harbour
GB	Europe/London	4338856843059	Devizes
DE	Europe/Berlin	4131311658348	Marburg an der Lahn
UA	Europe/Kiev	7649564665930	Zvenihorodka
MT	Europe/Malta	8453918425335	Valletta
ID	Asia/Jakarta	4743323119443	Kediri
BA	Europe/Sarajevo	8714550527406	Bijeljina
RU	Asia/Yakutsk	6462951783427	Aykhal
BR	America/Recife	2238182199177	Recife
AU	Australia/Melbourne	0042657481986	Carnegie
RU	Asia/Vladivostok	0690383477294	Lesozavodsk
US	America/Los_Angeles	6589363044707	Glendale
IN	Asia/Kolkata	8455907351755	Manjeri
NL	Europe/Amsterdam	6179077309812	Oldenzaal
IN	Asia/Kolkata	8888402348201	Calangute
KR	Asia/Seoul	0413041194278	Nonsan
LK	Asia/Colombo	9835922363459	Hendala
CL	America/Santiago	8187886262981	Chiguayante
US	America/Chicago	1658265443835	Vestavia Hills
RU	Asia/Yekaterinburg	3832245030088	Saraktash
CA	America/Toronto	8638799545741	Dorval
IN	Asia/Kolkata	9848985386693	Udumalaippettai
US	America/New_York	4607092742175	Scarsdale
PK	Asia/Karachi	3235388732565	Fazilpur
CN	Asia/Shanghai	4723107651314	Dongfeng
EC	America/Guayaquil	6561304983092	Cuenca
US	America/Chicago	8627526468989	Shreveport
CO	America/Bogota	1525038068840	El Copey
NG	Africa/Lagos	0102117852135	Yenagoa
US	America/New_York	3981040679883	Rosedale
IN	Asia/Kolkata	5766786450914	Chharra
ES	Europe/Madrid	1452855810294	Cardedeu
BR	America/Sao_Paulo	5785129748259	Esmeraldas
GM	Africa/Banjul	9898593294583	Farafenni
US	America/Los_Angeles	4240783839008	Indio
TZ	Africa/Dar_es_Salaam	1065037677112	Same
PH	Asia/Manila	1640390494936	Recodo
VN	Asia/Ho_Chi_Minh	5581935337874	Sa Dec
CO	America/Bogota	9364033395887	Buenaventura
US	America/Chicago	7777020657196	Columbia Heights
DE	Europe/Berlin	2749691450937	Eppingen
CD	Africa/Lubumbashi	6776586520969	Beni
TH	Asia/Bangkok	5797441708231	Damnoen Saduak
ZA	Africa/Johannesburg	1668363125557	Standerton
CN	Asia/Shanghai	9951169869391	Jiangyan
CN	Asia/Shanghai	7386647510694	Boli
GB	Europe/London	3770033426203	Walton-on-the-Naze
ES	Europe/Madrid	4217867890538	San Juan de Aznalfarache
UZ	Asia/Tashkent	8007045003081	Parkent
DE	Europe/Berlin	3544167355193	Wittenau
TH	Asia/Bangkok	2561437971571	Roi Et
IN	Asia/Kolkata	7877969309252	Dombivli
ID	Asia/Jakarta	3439918710591	Muncar
UA	Europe/Kiev	7620507357457	Zvenihorodka
BR	America/Manaus	9710773675671	Itacoatiara
IN	Asia/Kolkata	1619530856781	Malaut
IT	Europe/Rome	9086395642927	Ventimiglia
JP	Asia/Tokyo	0713413558234	Motomachi
CN	Asia/Shanghai	5968240186647	Beidao
IR	Asia/Tehran	1727875535381	Shahre Jadide Andisheh
IT	Europe/Rome	1869341258742	Roseto degli Abruzzi
CN	Asia/Shanghai	8663112612268	Pucheng
DZ	Africa/Algiers	9840398868575	Cheraga
PK	Asia/Karachi	8772436681666	Jhol
IN	Asia/Kolkata	8868321200453	Calangute
PH	Asia/Manila	1468427831154	Cebu City
IT	Europe/Rome	6992233832944	Roseto degli Abruzzi
IT	Europe/Rome	2258321941689	Lanciano
FR	Europe/Paris	6669327335192	Vienne
IN	Asia/Kolkata	6190880342612	Robertsonpet
IE	Europe/Dublin	4490658017332	An Muileann gCearr
US	America/Los_Angeles	2668336910523	Porterville
ZA	Africa/Johannesburg	9150491500631	Mokopane
IN	Asia/Kolkata	1067025393080	Aistala
MX	America/Mexico_City	5283114912772	San Lorenzo Acopilco
CA	America/Toronto	2660404456599	Pointe-Claire
RU	Europe/Moscow	1593030524657	Danilov
US	America/New_York	2033224502478	Martinsburg
JP	Asia/Tokyo	8078886662478	Komono
MY	Asia/Kuala_Lumpur	6718429857634	Kulai
US	America/Los_Angeles	3032914078544	Davis
PK	Asia/Karachi	0055851698715	Daud Khel
GB	Europe/London	4877517876680	Mexborough
BR	America/Sao_Paulo	3269016483482	Itaperuna
US	America/Chicago	9784507493213	Fairview Heights
IN	Asia/Kolkata	7572360470647	Gingee
PR	America/Puerto_Rico	4801171961079	Yauco
BA	Europe/Sarajevo	5729103547407	Bijeljina
IT	Europe/Rome	8707354355627	Catania
US	America/Denver	5524915406733	Kearns
VN	Asia/Ho_Chi_Minh	3119244932521	Sa Dec
FI	Europe/Helsinki	5415557307307	Tornio
IT	Europe/Rome	9154354527506	Chiavari
BR	America/Sao_Paulo	0387254944381	Itaperuna
GB	Europe/London	6931797780544	Walton-on-the-Naze
ID	Asia/Jakarta	9468427483089	Tebingtinggi
MY	Asia/Kuala_Lumpur	8606925415633	Ulu Tiram
JP	Asia/Tokyo	8422918114761	Minokamo
CN	Asia/Shanghai	9309336377000	Jingzhou
US	America/New_York	2134898621707	Sicklerville
GB	Europe/London	0907569672962	Devizes
US	America/New_York	8524673075971	Jersey City
CM	Africa/Douala	4604182416541	Tonga
SD	Africa/Khartoum	0682952895936	Ar Ruseris
AD	Europe/Andorra	9905852785383	les Escaldes
PK	Asia/Karachi	2740199946427	Larkana
PH	Asia/Manila	9360500901988	Naga
DE	Europe/Berlin	8197349347483	Halstenbek
IN	Asia/Kolkata	4061862865721	Sathyamangalam
CN	Asia/Shanghai	4389650705593	Nanpiao
US	America/Chicago	1044171354189	Bourbonnais
IT	Europe/Rome	3296932544744	Sassari
IR	Asia/Tehran	9737007504323	Aleshtar
BE	Europe/Brussels	0898935667746	Denderleeuw
IN	Asia/Kolkata	9521486598702	Sambalpur
GB	Europe/London	4943796778806	Belper
PH	Asia/Manila	9128367457969	Naga
US	America/Los_Angeles	2364986688996	Sunnyside
IT	Europe/Rome	1685627395723	Bisceglie
RU	Europe/Moscow	5831842368332	Yeysk
AZ	Asia/Baku	2304544645597	Qazax
US	America/New_York	0665739716082	Punta Gorda Isles
US	America/New_York	4747786279218	Nutley
IN	Asia/Kolkata	2969567649467	Jais
CA	America/Toronto	1194417944145	Sainte-Catherine
NI	America/Managua	2135409530600	Jinotepe
IN	Asia/Kolkata	3568737470475	Supaul
DZ	Africa/Algiers	1225396584678	Thenia
PH	Asia/Manila	5876962059913	Naga
ZA	Africa/Johannesburg	1827737959031	Vryheid
ES	Europe/Madrid	6321066877820	Amposta
CZ	Europe/Prague	7161570024193	Most
CG	Africa/Brazzaville	1239620859852	Brazzaville
CN	Asia/Shanghai	4391452430207	Liaoyang
SA	Asia/Riyadh	7498445555606	Al Jubayl
JP	Asia/Tokyo	1262299158407	Kamakura
US	America/New_York	9202939641250	Martinsburg
TJ	Asia/Dushanbe	3063417747811	Vahdat
DZ	Africa/Algiers	6241558596186	Boumerdas
IN	Asia/Kolkata	1752869545909	Calangute
US	America/Menominee	1338349884241	Iron River
DE	Europe/Berlin	6062098686584	Pfullingen
UG	Africa/Kampala	8970655224002	Paidha
BY	Europe/Minsk	0644840686903	Vitebsk
US	America/Chicago	7458216436091	Independence
IL	Asia/Jerusalem	5914213090084	Rahat
UA	Europe/Zaporozhye	2808939414084	Polohy
US	America/Los_Angeles	3531826793878	Aloha
RU	Asia/Krasnoyarsk	1028744658652	Lesosibirsk
ES	Europe/Madrid	5924098062489	San Juan de Aznalfarache
AU	Australia/Perth	4917408826780	Perth
US	America/Chicago	1242844071627	Palestine
GB	Europe/London	3655860250828	Penzance
BR	America/Sao_Paulo	5299265365329	Itaperuna
GA	Africa/Libreville	3791588645598	Franceville
US	America/New_York	3897870613600	Lexington
CU	America/Havana	2037698353703	Boyeros
CN	Asia/Shanghai	9281217580757	Dongfeng
RU	Europe/Moscow	6729445126260	Tyoply Stan
PH	Asia/Manila	0758812078808	Burgos
US	America/Los_Angeles	1015754255049	Palm Desert
CO	America/Bogota	0550816084997	Socorro
RU	Asia/Vladivostok	8036153877338	Nikolayevsk-on-Amure
FI	Europe/Helsinki	2443506036988	Tornio
ES	Europe/Madrid	6550313131631	San Fernando de Henares
FI	Europe/Helsinki	9889535724992	Espoo
BR	America/Fortaleza	8111041868695	Barras
GB	Europe/London	1054224389419	Kingston upon Hull
SV	America/El_Salvador	4580610810139	Ilopango
GB	Europe/London	7301898378336	Mexborough
JP	Asia/Tokyo	3991697842752	Shinshiro
MY	Asia/Kuala_Lumpur	6927655268569	Kampung Ayer Molek
AM	Asia/Yerevan	3099448314548	Hrazdan
DE	Europe/Berlin	2193570708044	Wittenau
US	America/New_York	9296159707865	Punta Gorda Isles
US	America/Chicago	3448423682040	Brentwood Estates
AU	Australia/Melbourne	1979934273837	Carnegie
US	America/New_York	2247449348456	Pottstown
MG	Indian/Antananarivo	3734618591038	Antanifotsy
SK	Europe/Bratislava	3499248392379	Skalica
GA	Africa/Libreville	6257402986065	Franceville
RU	Europe/Moscow	6958456879913	Krymsk
TZ	Africa/Dar_es_Salaam	3852607116014	Mvomero
FR	Europe/Paris	7461659749314	Sceaux
DE	Europe/Berlin	1526324614017	Korschenbroich
BR	America/Recife	6510963115771	Catende
ID	Asia/Jakarta	4059741055097	Besuki
RU	Europe/Moscow	9906846453981	Bavly
JP	Asia/Tokyo	0438824205125	Okegawa
EG	Africa/Cairo	4384366992077	Alexandria
CF	Africa/Bangui	5520532166241	Carnot
MX	America/Mexico_City	4190727747756	Teziutlan
DE	Europe/Berlin	8680567658948	Siegburg
KZ	Asia/Qyzylorda	9549030222088	Kyzylorda
TR	Europe/Istanbul	3100419545806	Gaziantep
US	America/Los_Angeles	3315756819019	Beaumont
JP	Asia/Tokyo	4828635382515	Fujioka
ES	Europe/Madrid	7185029379726	San Juan de Aznalfarache
UA	Europe/Kiev	9292333412600	Nova Kakhovka
MX	America/Mexico_City	8649950221138	Casa Blanca
DE	Europe/Berlin	8686381923538	Burscheid
CN	Asia/Shanghai	5063550133425	Haicheng
DE	Europe/Berlin	1562214965135	Wittenau
US	America/Los_Angeles	2846890348277	North Tustin
US	America/New_York	9493161775626	Taunton
US	America/New_York	0802750623207	Rosedale
AR	America/Argentina/Cordoba	8950888855273	Esperanza
JP	Asia/Tokyo	9406972796919	Sasayama
MX	America/Mexico_City	2785616368345	Contla
KE	Africa/Nairobi	6826302927784	Nyahururu
IN	Asia/Kolkata	6232952000706	Barbil
BR	America/Sao_Paulo	4459588175918	Alfenas
US	America/Boise	1622084670499	Nampa
BR	America/Cuiaba	4174085489640	Nova Xavantina
FR	Europe/Paris	2960602049921	Elbeuf
RU	Asia/Yekaterinburg	7044216327738	Oktyabr’skiy
GB	Europe/London	6386746481742	Hartley
IT	Europe/Rome	9176084621552	Portogruaro
US	America/Chicago	9713052834288	New City
BR	America/Fortaleza	1412778142612	Pedro II
CN	Asia/Shanghai	5808248321797	Zhoucun
PK	Asia/Karachi	6875842920656	Tharu Shah
US	America/Los_Angeles	4134251876193	Norco
DE	Europe/Berlin	2789592164168	Barmbek-Nord
RU	Asia/Yekaterinburg	4320067665179	Izluchinsk
CO	America/Bogota	9109092625250	El Copey
RU	Europe/Moscow	2094997014155	Kashira
SE	Europe/Stockholm	6534797655104	Boo
UA	Europe/Kiev	1514386860510	Krasyliv
US	America/Chicago	2700246360866	Fresno
UZ	Asia/Samarkand	1439046061512	Jizzax
TH	Asia/Bangkok	7693012263025	Phanat Nikhom
ES	Europe/Madrid	9467088478090	Puertollano
IT	Europe/Rome	3976739449816	Cordenons
GB	Europe/London	2738928569993	Kingston upon Hull
ID	Asia/Jakarta	0657232758867	Sukabumi
TH	Asia/Bangkok	8260611962353	Tak Bai
US	America/Los_Angeles	5731987288857	Claremont
BR	America/Fortaleza	2773110316481	Guaraciaba do Norte
ET	Africa/Addis_Ababa	9274421642960	Arba Minch
JP	Asia/Tokyo	7902287206874	Yao
US	America/New_York	7859188719869	Lakewood
RU	Europe/Moscow	5700848935988	Dyat’kovo
IT	Europe/Rome	0546105674611	Chiavari
AR	America/Argentina/Ushuaia	2869410400019	Ushuaia
US	America/Chicago	4210770273757	Abilene
US	America/New_York	2817160858024	New Canaan
US	America/New_York	5586997110120	Dublin
US	America/Chicago	1664762023265	Odessa
IN	Asia/Kolkata	9787490755542	Bhuban
RU	Europe/Moscow	0177814589363	Buynaksk
US	America/Los_Angeles	7563459472758	Kent
CN	Asia/Shanghai	6613277412762	Boli
BD	Asia/Dhaka	2332556808174	Manikchari
DE	Europe/Berlin	9869051835860	Finnentrop
PE	America/Lima	6680002465980	Yunguyo
US	America/New_York	7583487010760	Kendall
BR	America/Sao_Paulo	9220047577681	Resplendor
DE	Europe/Berlin	0447015031863	Walsrode
GT	America/Guatemala	4011846698722	Chichicastenango
GB	Europe/London	0534620878102	Southsea
GB	Europe/London	0816530387159	Cowes
KE	Africa/Nairobi	1650133933998	Lodwar
US	America/Chicago	6074832611202	San Juan
CD	Africa/Lubumbashi	2974555234952	Kamina
RU	Asia/Yekaterinburg	2841111696458	Tavda
DE	Europe/Berlin	9104586734982	Schwalmtal
IT	Europe/Rome	9143108221579	Tortona
FI	Europe/Helsinki	7859865675198	Kallio
US	America/New_York	6492917369167	Stockbridge
US	America/Los_Angeles	5194388298335	Santa Maria
CA	America/Toronto	0729027181409	Sainte-Catherine
RU	Asia/Barnaul	9811802667930	Novosilikatnyy
IT	Europe/Rome	8415282998518	Falconara Marittima
RU	Asia/Yekaterinburg	4331030411488	Beryozovsky
DE	Europe/Berlin	8163808388779	Hofheim am Taunus
UG	Africa/Kampala	1969553666837	Paidha
US	America/New_York	5763304930163	Woodbridge
US	America/Los_Angeles	2328490633026	American Canyon
IN	Asia/Kolkata	8310303571087	Pilkhua
GB	Europe/London	0744911384292	High Wycombe
US	America/New_York	4149846500483	Massapequa
MQ	America/Martinique	3096329683304	Le Robert
GB	Europe/London	7361752776937	Great Wyrley
NL	Europe/Amsterdam	5716981875760	Losser
TZ	Africa/Dar_es_Salaam	5490701367208	Mwandiga
DZ	Africa/Algiers	3736267624464	Ksar Chellala
IT	Europe/Rome	2942720128535	Agrigento
US	America/New_York	2462703432935	Rosedale
MX	America/Mexico_City	5462193335676	Contla
IN	Asia/Kolkata	9889594918523	Talipparamba
JP	Asia/Tokyo	4801143481000	Okegawa
CN	Asia/Shanghai	9388769177579	Wacheng
BR	America/Sao_Paulo	6844837466912	Alfenas
SE	Europe/Stockholm	6524864878901	Boo
TH	Asia/Bangkok	0332262026260	Roi Et
CL	America/Santiago	2016707745913	Chiguayante
TZ	Africa/Dar_es_Salaam	3219790580785	Iringa
TJ	Asia/Dushanbe	1941367017425	Vahdat
GB	Europe/London	3419162722984	Strood
UZ	Asia/Samarkand	4844940520732	Jizzax
US	America/Los_Angeles	3350475265198	Riverbank
PH	Asia/Manila	0716262647395	Baliuag
DE	Europe/Berlin	8152302088308	Friedberg
RU	Europe/Moscow	4602853901709	Stupino
TR	Europe/Istanbul	7546587567701	Aksaray
ZA	Africa/Johannesburg	0182976532652	Vryheid
LY	Africa/Tripoli	9209181126627	Ghat
JP	Asia/Tokyo	5026072906960	Nayoro
IN	Asia/Kolkata	9293428199284	Bhuban
US	America/New_York	5523052402981	Rosedale
NL	Europe/Amsterdam	0588971372925	Hardenberg
DE	Europe/Berlin	3588759550665	Pfullingen
ES	Europe/Madrid	6455424786643	Palafrugell
CL	America/Santiago	5837745614439	Chiguayante
JP	Asia/Tokyo	7017463498551	Shinshiro
TZ	Africa/Dar_es_Salaam	7095935422846	Chanika
RO	Europe/Bucharest	8468761846480	Sector 6
DE	Europe/Berlin	2435912440732	Oschatz
JP	Asia/Tokyo	4175895993334	Gero
NG	Africa/Lagos	8176532242705	Ilesa
TH	Asia/Bangkok	4065491678127	Damnoen Saduak
NL	Europe/Amsterdam	1832762473704	Oldenzaal
AU	Australia/Brisbane	2653261393787	Carindale
NG	Africa/Lagos	1710874859237	Gaya
FR	Europe/Paris	4056188382243	Valence
CN	Asia/Shanghai	2740906413754	Zaozhuang
IT	Europe/Rome	6761206241119	Mesagne
US	America/New_York	1255396834688	Brunswick
ES	Europe/Madrid	5550647128360	Gernika-Lumo
CD	Africa/Lubumbashi	8406446819114	Kamina
ID	Asia/Jakarta	8194370742812	Ngemplak
FR	Europe/Paris	9980032614783	Arles
MX	America/Mexico_City	2084540839816	San Lorenzo Acopilco
US	America/New_York	5723830557104	Malden
TR	Europe/Istanbul	8156821639966	Patnos
US	America/Chicago	9363864566688	Rosemount
US	America/Chicago	1714130752751	Evergreen Park
US	America/New_York	0154347962313	Waterbury
GB	Europe/London	0723368707359	Thetford
RU	Europe/Moscow	8551467734325	Naro-Fominsk
PK	Asia/Karachi	7358625077369	Sillanwali
TT	America/Port_of_Spain	1676599947607	Port of Spain
FR	Europe/Paris	2963884979160	Valence
EE	Europe/Tallinn	0268490288999	Narva
IN	Asia/Kolkata	1576976246814	Kashipur
IN	Asia/Kolkata	3874818785599	Pandua
DE	Europe/Berlin	2565236193059	Wittenau
DE	Europe/Berlin	1426217191925	Gronau
IN	Asia/Kolkata	1522673134497	Barbil
US	America/Los_Angeles	8134682675477	Indio
PK	Asia/Karachi	0737219560383	Khairpur Mir’s
US	America/New_York	5075376595820	West Chester
UY	America/Montevideo	5479141880201	Durazno
US	America/New_York	8194462989637	Thomasville
TH	Asia/Bangkok	7041897493479	Nakhon Si Thammarat
CO	America/Bogota	2700574207956	Villa del Rosario
MG	Indian/Antananarivo	0059298822511	Sakaraha
ES	Europe/Madrid	8092845922229	Las Gabias
RU	Asia/Yekaterinburg	1847489081651	Ishim
NL	Europe/Amsterdam	5503497153563	Culemborg
US	America/Los_Angeles	5687802005430	Aloha
JP	Asia/Tokyo	3054214002890	Ina
KG	Asia/Bishkek	5450235627452	Jalal-Abad
ES	Europe/Madrid	0511221650825	San Juan de Aznalfarache
IL	Asia/Jerusalem	6835790646220	Ganei Tikva
RU	Europe/Moscow	9385722607609	Valday
NL	Europe/Amsterdam	9979450524880	Emmeloord
PA	America/Panama	5404172300220	Veracruz
US	America/Los_Angeles	5311878588046	Camarillo
US	America/New_York	6929464816412	Covington
US	America/Los_Angeles	0785912849359	Glendale
FR	Europe/Paris	4838013699449	Vienne
US	America/Los_Angeles	2623877723872	Santa Maria
CN	Asia/Shanghai	3499389633959	Wacheng
UA	Europe/Kiev	1076342286784	Shepetivka
DE	Europe/Berlin	2291033498348	Bad Honnef
IN	Asia/Kolkata	7096045451429	Moga
PH	Asia/Manila	2869757494085	Dipolog
FR	Europe/Paris	3743265818047	Le Chesnay
RU	Europe/Moscow	9433727198230	Danilov
BR	America/Bahia	8064746069570	Rio Real
NG	Africa/Lagos	8329009113866	Nkpor
RU	Europe/Moscow	5057160052351	Shushary
GB	Europe/London	9705521546181	Lymington
TR	Europe/Istanbul	6159129504211	Edremit
CN	Asia/Shanghai	5846730346804	Jingzhou
AT	Europe/Vienna	2266374094702	Floridsdorf
AR	America/Argentina/Tucuman	6370636160428	Aguilares
ID	Asia/Jakarta	9872817692478	Pekanbaru
BD	Asia/Dhaka	8201654375939	Kushtia
KH	Asia/Phnom_Penh	8003994666896	Paoy Paet
US	America/New_York	4380930812512	Fitchburg
GB	Europe/London	4515759777753	Devizes
PH	Asia/Manila	3188610975325	Santa Catalina
TH	Asia/Bangkok	0032331557243	Yasothon
BR	America/Sao_Paulo	0012290446451	Buri
CL	America/Santiago	0998202184225	San Bernardo
MX	America/Mexico_City	9640289450823	Jocotepec
IN	Asia/Kolkata	8401488736832	Pujali
IR	Asia/Tehran	6580479804407	Isfahan
RU	Europe/Moscow	0142608701047	Bogoroditsk
CD	Africa/Lubumbashi	4375425101745	Beni
LY	Africa/Tripoli	9676419499929	Ghat
US	America/Los_Angeles	8114166015159	Watsonville
NG	Africa/Lagos	7305067182458	Efon-Alaaye
TH	Asia/Bangkok	6752986988035	Bang Ban
US	America/New_York	3542149138505	Lexington
US	America/New_York	9854369068147	Scotch Plains
IN	Asia/Kolkata	4573700169064	Pilkhua
FR	Europe/Paris	3325189174227	Bar-le-Duc
US	America/New_York	1186594732004	Gainesville
ME	Europe/Podgorica	3239309877212	Budva
US	America/Detroit	8344962917306	Port Huron
ES	Europe/Madrid	2987415793223	Cardedeu
US	America/New_York	0839624158619	Acworth
CN	Asia/Shanghai	1624905963810	Dongdu
JP	Asia/Tokyo	8420762735491	Nonoichi
GA	Africa/Libreville	3223383638791	Franceville
